Time,CameraA Max,,mean,std,SE,,,,,,,,,
20221215_174437,510,,,,,,,,,,,,,
20221215_174437,561,,,,,,,,,,,,,
20221215_174438,567,,,,,,,,,,,,,
20221215_174438,580,,,,,,,,,,,,,
20221215_174438,525,,,,,,,,,,,,,
20221215_174438,573,,,,,,,,,,,,,
20221215_174438,526,,,,,,,,,,,,,
20221215_174438,472,,,,,,,,,,,,,
20221215_174438,542,,,,,,,,,,,,,
20221215_174438,572,,,,,,,,,,,,,
20221215_174438,562,,,,,,,,,,,,,
20221215_174438,540,,,,,,,,,,,,,
20221215_174438,592,,,,,,,,,,,,,
20221215_174438,542,,,,,,,,,,,,,
20221215_174438,575,,,,,,,,,,,,,
20221215_174438,546,,,,,,,,,,,,,
20221215_174438,519,,,,,,,,,,,,,
20221215_174438,598,,,,,,,,,,,,,
20221215_174438,608,,,,,,,,,,,,,
20221215_174439,578,,,,,,,,,,,,,
20221215_174439,539,,,,,,,,,,,,,
20221215_174439,583,,,,,,,,,,,,,
20221215_174439,437,,,,,,,,,,,,,
20221215_174439,477,,,,,,,,,,,,,
20221215_174439,575,,,,,,,,,,,,,
20221215_174439,531,,,,,,,,,,,,,
20221215_174439,519,,,,,,,,,,,,,
20221215_174439,598,,,,,,,,,,,,,
20221215_174439,567,,,,,,,,,,,,,
20221215_174439,564,,,,,,,,,,,,,
20221215_174439,561,,,,,,,,,,,,,
20221215_174439,544,,,,,,,,,,,,,
20221215_174439,510,,,,,,,,,,,,,
20221215_174439,562,,,,,,,,,,,,,
20221215_174439,540,,,,,,,,,,,,,
20221215_174439,581,,,,,,,,,,,,,
20221215_174439,598,,,,,,,,,,,,,
20221215_174440,469,,,,,,,,,,,,,
20221215_174440,526,,,,,,,,,,,,,
20221215_174440,525,,,,,,,,,,,,,
20221215_174440,552,,,,,,,,,,,,,
20221215_174440,550,,,,,,,,,,,,,
20221215_174440,516,,,,,,,,,,,,,
20221215_174440,541,,,,,,,,,,,,,
20221215_174440,517,,,,,,,,,,,,,
20221215_174440,570,,,,,,,,,,,,,
20221215_174440,521,,,,,,,,,,,,,
20221215_174440,530,,,,,,,,,,,,,
20221215_174440,579,,,,,,,,,,,,,
20221215_174440,501,,,,,,,,,,,,,
20221215_174440,500,,,,,,,,,,,,,
20221215_174440,590,,,,,,,,,,,,,
20221215_174440,527,,,,,,,,,,,,,
20221215_174440,571,,,,,,,,,,,,,
20221215_174440,524,,,,,,,,,,,,,
20221215_174441,524,,,,,,,,,,,,,
20221215_174441,576,,,,,,,,,,,,,
20221215_174441,602,,,,,,,,,,,,,
20221215_174441,554,,,,,,,,,,,,,
20221215_174441,559,,,,,,,,,,,,,
20221215_174441,517,,,,,,,,,,,,,
20221215_174441,558,,,,,,,,,,,,,
20221215_174441,503,,,,,,,,,,,,,
20221215_174441,544,,,,,,,,,,,,,
20221215_174441,504,,,,,,,,,,,,,
20221215_174441,599,,,,,,,,,,,,,
20221215_174441,561,,,,,,,,,,,,,
20221215_174441,495,,,,,,,,,,,,,
20221215_174441,510,,,,,,,,,,,,,
20221215_174441,561,,,,,,,,,,,,,
20221215_174441,592,,,,,,,,,,,,,
20221215_174441,536,,,,,,,,,,,,,
20221215_174441,489,,,,,,,,,,,,,
20221215_174442,551,,,,,,,,,,,,,
20221215_174442,578,,,,,,,,,,,,,
20221215_174442,537,,,,,,,,,,,,,
20221215_174442,627,,,,,,,,,,,,,
20221215_174442,537,,,,,,,,,,,,,
20221215_174442,603,,,,,,,,,,,,,
20221215_174442,562,,,,,,,,,,,,,
20221215_174442,613,,,,,,,,,,,,,
20221215_174442,591,,,,,,,,,,,,,
20221215_174442,495,,,,,,,,,,,,,
20221215_174442,592,,,,,,,,,,,,,
20221215_174442,567,,,,,,,,,,,,,
20221215_174442,509,,,,,,,,,,,,,
20221215_174442,553,,,,,,,,,,,,,
20221215_174442,533,,,,,,,,,,,,,
20221215_174442,587,,,,,,,,,,,,,
20221215_174442,544,,,,,,,,,,,,,
20221215_174443,513,,,,,,,,,,,,,
20221215_174443,553,,,,,,,,,,,,,
20221215_174443,590,,,,,,,,,,,,,
20221215_174443,525,,,,,,,,,,,,,
20221215_174443,577,,,,,,,,,,,,,
20221215_174443,582,,,,,,,,,,,,,
20221215_174443,599,,,,,,,,,,,,,
20221215_174443,441,,,,,,,,,,,,,
20221215_174443,519,,,,,,,,,,,,,
20221215_174443,563,,,,,,,,,,,,,
20221215_174443,575,,,,,,,,,,,,,
20221215_174443,571,,,,,,,,,,,,,
20221215_174443,596,,,,,,,,,,,,,
20221215_174443,465,,,,,,,,,,,,,
20221215_174443,529,,,,,,,,,,,,,
20221215_174443,509,,,,,,,,,,,,,
20221215_174443,461,,,,,,,,,,,,,
20221215_174443,527,,,,,,,,,,,,,
20221215_174444,595,,,,,,,,,,,,,
20221215_174444,584,,,,,,,,,,,,,
20221215_174444,565,,,,,,,,,,,,,
20221215_174444,570,,,,,,,,,,,,,
20221215_174444,505,,,,,,,,,,,,,
20221215_174444,663,,,,,,,,,,,,,
20221215_174444,601,,,,,,,,,,,,,
20221215_174444,538,,,,,,,,,,,,,
20221215_174444,505,,,,,,,,,,,,,
20221215_174444,537,,,,,,,,,,,,,
20221215_174444,527,,,,,,,,,,,,,
20221215_174444,565,,,,,,,,,,,,,
20221215_174444,521,,,,,,,,,,,,,
20221215_174444,587,,,,,,,,,,,,,
20221215_174444,541,,,,,,,,,,,,,
20221215_174444,544,,,,,,,,,,,,,
20221215_174444,510,,,,,,,,,,,,,
20221215_174444,495,,,,,,,,,,,,,
20221215_174445,625,,,,,,,,,,,,,
20221215_174445,567,,,,,,,,,,,,,
20221215_174445,539,,,,,,,,,,,,,
20221215_174445,517,,,,,,,,,,,,,
20221215_174445,550,,,,,,,,,,,,,
20221215_174445,554,,,,,,,,,,,,,
20221215_174445,547,,,,,,,,,,,,,
20221215_174445,512,,,,,,,,,,,,,
20221215_174445,509,,,,,,,,,,,,,
20221215_174445,573,,,,,,,,,,,,,
20221215_174445,595,,,,,,,,,,,,,
20221215_174445,560,,,,,,,,,,,,,
20221215_174445,553,,,,,,,,,,,,,
20221215_174445,597,,,,,,,,,,,,,
20221215_174445,523,,,,,,,,,,,,,
20221215_174445,510,,,,,,,,,,,,,
20221215_174445,551,,,,,,,,,,,,,
20221215_174445,579,,,,,,,,,,,,,
20221215_174446,518,,,,,,,,,,,,,
20221215_174446,499,,,,,,,,,,,,,
20221215_174446,584,,,,,,,,,,,,,
20221215_174446,514,,,,,,,,,,,,,
20221215_174446,538,,,,,,,,,,,,,
20221215_174446,572,,,,,,,,,,,,,
20221215_174446,561,,,,,,,,,,,,,
20221215_174446,541,,,,,,,,,,,,,
20221215_174446,552,,,,,,,,,,,,,
20221215_174446,559,,,,,,,,,,,,,
20221215_174446,600,,,,,,,,,,,,,
20221215_174446,534,,,,,,,,,,,,,
20221215_174446,536,,,,,,,,,,,,,
20221215_174446,594,,,,,,,,,,,,,
20221215_174446,532,,,,,,,,,,,,,
20221215_174446,461,,,,,,,,,,,,,
20221215_174446,613,,,,,,,,,,,,,
20221215_174447,471,,,,,,,,,,,,,
20221215_174447,510,,,,,,,,,,,,,
20221215_174447,564,,,,,,,,,,,,,
20221215_174447,517,,,,,,,,,,,,,
20221215_174447,574,,,,,,,,,,,,,
20221215_174447,540,,,,,,,,,,,,,
20221215_174447,507,,,,,,,,,,,,,
20221215_174447,521,,,,,,,,,,,,,
20221215_174447,523,,,,,,,,,,,,,
20221215_174447,550,,,,,,,,,,,,,
20221215_174447,517,,,,,,,,,,,,,
20221215_174447,623,,,,,,,,,,,,,
20221215_174447,521,,,,,,,,,,,,,
20221215_174447,561,,,,,,,,,,,,,
20221215_174447,615,,,,,,,,,,,,,
20221215_174447,519,,,,,,,,,,,,,
20221215_174447,500,,,,,,,,,,,,,
20221215_174447,557,,,,,,,,,,,,,
20221215_174448,511,,,,,,,,,,,,,
20221215_174448,526,,,,,,,,,,,,,
20221215_174448,520,,,,,,,,,,,,,
20221215_174448,562,,,,,,,,,,,,,
20221215_174448,516,,,,,,,,,,,,,
20221215_174448,505,,,,,,,,,,,,,
20221215_174448,520,,,,,,,,,,,,,
20221215_174448,555,,,,,,,,,,,,,
20221215_174448,515,,,,,,,,,,,,,
20221215_174448,529,,,,,,,,,,,,,
20221215_174448,499,,,,,,,,,,,,,
20221215_174448,505,,,,,,,,,,,,,
20221215_174448,569,,,,,,,,,,,,,
20221215_174448,561,,,,,,,,,,,,,
20221215_174448,519,,,,,,,,,,,,,
20221215_174448,572,,,,,,,,,,,,,
20221215_174448,537,,,,,,,,,,,,,
20221215_174448,493,,,,,,,,,,,,,
20221215_174449,576,,,,,,,,,,,,,
20221215_174449,618,,,,,,,,,,,,,
20221215_174449,512,,,,,,,,,,,,,
20221215_174449,553,,,,,,,,,,,,,
20221215_174449,503,,,,,,,,,,,,,
20221215_174449,550,,,,,,,,,,,,,
20221215_174449,593,,,,,,,,,,,,,
20221215_174449,573,,,,,,,,,,,,,
20221215_174449,543,,,,,,,,,,,,,
20221215_174449,569,,,,,,,,,,,,,
20221215_174449,503,,,,,,,,,,,,,
20221215_174449,529,,,,,,,,,,,,,
20221215_174449,549,,,,,,,,,,,,,
20221215_174449,573,,,,,,,,,,,,,
20221215_174449,571,,,,,,,,,,,,,
20221215_174449,553,,,,,,,,,,,,,
20221215_174449,604,,,,,,,,,,,,,
20221215_174449,545,,,,,,,,,,,,,
20221215_174450,554,,,,,,,,,,,,,
20221215_174450,560,,,,,,,,,,,,,
20221215_174450,542,,,,,,,,,,,,,
20221215_174450,559,,,,,,,,,,,,,
20221215_174450,517,,,,,,,,,,,,,
20221215_174450,541,,,,,,,,,,,,,
20221215_174450,597,,,,,,,,,,,,,
20221215_174450,588,,,,,,,,,,,,,
20221215_174450,509,,,,,,,,,,,,,
20221215_174450,532,,,,,,,,,,,,,
20221215_174450,574,,,,,,,,,,,,,
20221215_174450,536,,,,,,,,,,,,,
20221215_174450,555,,,,,,,,,,,,,
20221215_174450,522,,,,,,,,,,,,,
20221215_174450,558,,,,,,,,,,,,,
20221215_174450,533,,,,,,,,,,,,,
20221215_174450,541,,,,,,,,,,,,,
20221215_174451,502,,,,,,,,,,,,,
20221215_174451,516,,,,,,,,,,,,,
20221215_174451,530,,,,,,,,,,,,,
20221215_174451,552,,,,,,,,,,,,,
20221215_174451,561,,,,,,,,,,,,,
20221215_174451,584,,,,,,,,,,,,,
20221215_174451,549,,,,,,,,,,,,,
20221215_174451,564,,,,,,,,,,,,,
20221215_174451,543,,,,,,,,,,,,,
20221215_174451,503,,,,,,,,,,,,,
20221215_174451,573,,,,,,,,,,,,,
20221215_174451,615,,,,,,,,,,,,,
20221215_174451,597,,,,,,,,,,,,,
20221215_174451,504,,,,,,,,,,,,,
20221215_174451,510,,,,,,,,,,,,,
20221215_174451,527,,,,,,,,,,,,,
20221215_174451,569,,,,,,,,,,,,,
20221215_174451,558,,,,,,,,,,,,,
20221215_174452,627,,,,,,,,,,,,,
20221215_174452,558,,,,,,,,,,,,,
20221215_174452,578,,,,,,,,,,,,,
20221215_174452,539,,,,,,,,,,,,,
20221215_174452,492,,,,,,,,,,,,,
20221215_174452,499,,,,,,,,,,,,,
20221215_174452,509,,,,,,,,,,,,,
20221215_174452,541,,,,,,,,,,,,,
20221215_174452,531,,,,,,,,,,,,,
20221215_174452,514,,,,,,,,,,,,,
20221215_174452,496,,,,,,,,,,,,,
20221215_174452,529,,,,,,,,,,,,,
20221215_174452,501,,,,,,,,,,,,,
20221215_174452,585,,,,,,,,,,,,,
20221215_174452,581,,,,,,,,,,,,,
20221215_174452,464,,,,,,,,,,,,,
20221215_174452,520,,,,,,,,,,,,,
20221215_174452,546,,,,,,,,,,,,,
20221215_174453,535,,,,,,,,,,,,,
20221215_174453,513,,,,,,,,,,,,,
20221215_174453,480,,,,,,,,,,,,,
20221215_174453,615,,,,,,,,,,,,,
20221215_174453,449,,,,,,,,,,,,,
20221215_174453,582,,,,,,,,,,,,,
20221215_174453,563,,,,,,,,,,,,,
20221215_174453,509,,,,,,,,,,,,,
20221215_174453,583,,,,,,,,,,,,,
20221215_174453,552,,,,,,,,,,,,,
20221215_174453,578,,,,,,,,,,,,,
20221215_174453,501,,,,,,,,,,,,,
20221215_174453,559,,,,,,,,,,,,,
20221215_174453,521,,,,,,,,,,,,,
20221215_174453,566,,,,,,,,,,,,,
20221215_174453,519,,,,,,,,,,,,,
20221215_174453,545,,,,,,,,,,,,,
20221215_174453,617,,,,,,,,,,,,,
20221215_174454,513,,,,,,,,,,,,,
20221215_174454,617,,,,,,,,,,,,,
20221215_174454,566,,,,,,,,,,,,,
20221215_174454,542,,,,,,,,,,,,,
20221215_174454,529,,,,,,,,,,,,,
20221215_174454,510,,,,,,,,,,,,,
20221215_174454,545,,,,,,,,,,,,,
20221215_174454,513,,,,,,,,,,,,,
20221215_174454,515,,,,,,,,,,,,,
20221215_174454,603,,,,,,,,,,,,,
20221215_174454,591,,,,,,,,,,,,,
20221215_174454,521,,,,,,,,,,,,,
20221215_174454,541,,,,,,,,,,,,,
20221215_174454,535,,,,,,,,,,,,,
20221215_174454,602,,,,,,,,,,,,,
20221215_174454,600,,,,,,,,,,,,,
20221215_174454,602,,,,,,,,,,,,,
20221215_174454,549,,,,,,,,,,,,,
20221215_174455,581,,,,,,,,,,,,,
20221215_174455,552,,,,,,,,,,,,,
20221215_174455,636,,,,,,,,,,,,,
20221215_174455,539,,,,,,,,,,,,,
20221215_174455,495,,,,,,,,,,,,,
20221215_174455,584,,,,,,,,,,,,,
20221215_174455,573,,,,,,,,,,,,,
20221215_174455,615,,,,,,,,,,,,,
20221215_174455,538,,,,,,,,,,,,,
20221215_174455,512,,,,,,,,,,,,,
20221215_174455,493,,,,,,,,,,,,,
20221215_174455,561,,,,,,,,,,,,,
20221215_174455,573,,,,,,,,,,,,,
20221215_174455,596,,,,,,,,,,,,,
20221215_174455,587,,,,,,,,,,,,,
20221215_174455,534,,,,,,,,,,,,,
20221215_174455,615,,,,,,,,,,,,,
20221215_174456,507,,,,,,,,,,,,,
20221215_174456,560,,,,,,,,,,,,,
20221215_174456,490,,,,,,,,,,,,,
20221215_174456,556,,,,,,,,,,,,,
20221215_174456,513,,,,,,,,,,,,,
20221215_174456,560,,,,,,,,,,,,,
20221215_174456,588,,,,,,,,,,,,,
20221215_174456,603,,,,,,,,,,,,,
20221215_174456,557,,,,,,,,,,,,,
20221215_174456,489,,,,,,,,,,,,,
20221215_174456,551,,,,,,,,,,,,,
20221215_174456,593,,,,,,,,,,,,,
20221215_174456,537,,,,,,,,,,,,,
20221215_174456,518,,,,,,,,,,,,,
20221215_174456,455,,,,,,,,,,,,,
20221215_174456,550,,,,,,,,,,,,,
20221215_174456,515,,,,,,,,,,,,,
20221215_174456,489,,,,,,,,,,,,,
20221215_174457,567,,,,,,,,,,,,,
20221215_174457,549,,,,,,,,,,,,,
20221215_174457,497,,,,,,,,,,,,,
20221215_174457,570,,,,,,,,,,,,,
20221215_174457,545,,,,,,,,,,,,,
20221215_174457,515,,,,,,,,,,,,,
20221215_174457,576,,,,,,,,,,,,,
20221215_174457,581,,,,,,,,,,,,,
20221215_174457,623,,,,,,,,,,,,,
20221215_174457,614,,,,,,,,,,,,,
20221215_174457,614,,,,,,,,,,,,,
20221215_174457,581,,,,,,,,,,,,,
20221215_174457,592,,,,,,,,,,,,,
20221215_174457,498,,,,,,,,,,,,,
20221215_174457,554,,,,,,,,,,,,,
20221215_174457,550,,,,,,,,,,,,,
20221215_174457,495,,,,,,,,,,,,,
20221215_174457,526,,,,,,,,,,,,,
20221215_174458,518,,,,,,,,,,,,,
20221215_174458,490,,,,,,,,,,,,,
20221215_174458,554,,,,,,,,,,,,,
20221215_174458,542,,,,,,,,,,,,,
20221215_174458,547,,,,,,,,,,,,,
20221215_174458,561,,,,,,,,,,,,,
20221215_174458,573,,,,,,,,,,,,,
20221215_174458,536,,,,,,,,,,,,,
20221215_174458,525,,,,,,,,,,,,,
20221215_174458,527,,,,,,,,,,,,,
20221215_174458,538,,,,,,,,,,,,,
20221215_174458,549,,,,,,,,,,,,,
20221215_174458,519,,,,,,,,,,,,,
20221215_174458,598,,,,,,,,,,,,,
20221215_174458,490,,,,,,,,,,,,,
20221215_174458,599,,,,,,,,,,,,,
20221215_174458,552,,,,,,,,,,,,,
20221215_174458,575,,,,,,,,,,,,,
20221215_174459,509,,,,,,,,,,,,,
20221215_174459,608,,,,,,,,,,,,,
20221215_174459,505,,,,,,,,,,,,,
20221215_174459,574,,,,,,,,,,,,,
20221215_174459,521,,,,,,,,,,,,,
20221215_174459,581,,,,,,,,,,,,,
20221215_174459,500,,,,,,,,,,,,,
20221215_174459,524,,,,,,,,,,,,,
20221215_174459,556,,,,,,,,,,,,,
20221215_174459,567,,,,,,,,,,,,,
20221215_174459,592,,,,,,,,,,,,,
20221215_174459,533,,,,,,,,,,,,,
20221215_174459,616,,,,,,,,,,,,,
20221215_174459,532,,,,,,,,,,,,,
20221215_174459,559,,,,,,,,,,,,,
20221215_174459,514,,,,,,,,,,,,,
20221215_174459,494,,,,,,,,,,,,,
20221215_174500,546,,,,,,,,,,,,,
20221215_174500,588,,,,,,,,,,,,,
20221215_174500,544,,,,,,,,,,,,,
20221215_174500,577,,,,,,,,,,,,,
20221215_174500,584,,,,,,,,,,,,,
20221215_174500,561,,,,,,,,,,,,,
20221215_174500,497,,,,,,,,,,,,,
20221215_174500,521,,,,,,,,,,,,,
20221215_174500,511,,,,,,,,,,,,,
20221215_174500,557,,,,,,,,,,,,,
20221215_174500,464,,,,,,,,,,,,,
20221215_174500,560,,,,,,,,,,,,,
20221215_174500,594,,,,,,,,,,,,,
20221215_174500,476,,,,,,,,,,,,,
20221215_174500,553,,,,,,,,,,,,,
20221215_174500,556,,,,,,,,,,,,,
20221215_174500,564,,,,,,,,,,,,,
20221215_174500,556,,,,,,,,,,,,,
20221215_174501,509,,,,,,,,,,,,,
20221215_174501,592,,,,,,,,,,,,,
20221215_174501,545,,,,,,,,,,,,,
20221215_174501,514,,,,,,,,,,,,,
20221215_174501,542,,,,,,,,,,,,,
20221215_174501,472,,,,,,,,,,,,,
20221215_174501,505,,,,,,,,,,,,,
20221215_174501,627,,,,,,,,,,,,,
20221215_174501,590,,,,,,,,,,,,,
20221215_174501,564,,,,,,,,,,,,,
20221215_174501,498,,,,,,,,,,,,,
20221215_174501,509,,,,,,,,,,,,,
20221215_174501,541,,,,,,,,,,,,,
20221215_174501,527,,,,,,,,,,,,,
20221215_174501,576,,,,,,,,,,,,,
20221215_174501,477,,,,,,,,,,,,,
20221215_174501,584,,,,,,,,,,,,,
20221215_174501,551,,,,,,,,,,,,,
20221215_174502,566,,,,,,,,,,,,,
20221215_174502,497,,,,,,,,,,,,,
20221215_174502,506,,,,,,,,,,,,,
20221215_174502,506,,,,,,,,,,,,,
20221215_174502,593,,,,,,,,,,,,,
20221215_174502,539,,,,,,,,,,,,,
20221215_174502,549,,,,,,,,,,,,,
20221215_174502,510,,,,,,,,,,,,,
20221215_174502,493,,,,,,,,,,,,,
20221215_174502,532,,,,,,,,,,,,,
20221215_174502,576,,,,,,,,,,,,,
20221215_174502,555,,,,,,,,,,,,,
20221215_174502,558,,,,,,,,,,,,,
20221215_174502,566,,,,,,,,,,,,,
20221215_174502,539,,,,,,,,,,,,,
20221215_174502,507,,,,,,,,,,,,,
20221215_174502,439,,,,,,,,,,,,,
20221215_174502,522,,,,,,,,,,,,,
20221215_174503,493,,,,,,,,,,,,,
20221215_174503,553,,,,,,,,,,,,,
20221215_174503,521,,,,,,,,,,,,,
20221215_174503,569,,,,,,,,,,,,,
20221215_174503,521,,,,,,,,,,,,,
20221215_174503,600,,,,,,,,,,,,,
20221215_174503,482,,,,,,,,,,,,,
20221215_174503,493,,,,,,,,,,,,,
20221215_174503,601,,,,,,,,,,,,,
20221215_174503,541,,,,,,,,,,,,,
20221215_174503,495,,,,,,,,,,,,,
20221215_174503,542,,,,,,,,,,,,,
20221215_174503,578,,,,,,,,,,,,,
20221215_174503,540,,,,,,,,,,,,,
20221215_174503,606,,,,,,,,,,,,,
20221215_174503,554,,,,,,,,,,,,,
20221215_174503,600,,,,,,,,,,,,,
20221215_174504,519,,,,,,,,,,,,,
20221215_174504,536,,,,,,,,,,,,,
20221215_174504,567,,,,,,,,,,,,,
20221215_174504,515,,,,,,,,,,,,,
20221215_174504,605,,,,,,,,,,,,,
20221215_174504,544,,,,,,,,,,,,,
20221215_174504,553,,,,,,,,,,,,,
20221215_174504,555,,,,,,,,,,,,,
20221215_174504,572,,,,,,,,,,,,,
20221215_174504,564,,,,,,,,,,,,,
20221215_174504,497,,,,,,,,,,,,,
20221215_174504,561,,,,,,,,,,,,,
20221215_174504,543,,,,,,,,,,,,,
20221215_174504,606,,,,,,,,,,,,,
20221215_174504,480,,,,,,,,,,,,,
20221215_174504,538,,,,,,,,,,,,,
20221215_174504,541,,,,,,,,,,,,,
20221215_174504,520,,,,,,,,,,,,,
20221215_174505,564,,,,,,,,,,,,,
20221215_174505,560,,,,,,,,,,,,,
20221215_174505,603,,,,,,,,,,,,,
20221215_174505,562,,,,,,,,,,,,,
20221215_174505,530,,,,,,,,,,,,,
20221215_174505,542,,,,,,,,,,,,,
20221215_174505,618,,,,,,,,,,,,,
20221215_174505,551,,,,,,,,,,,,,
20221215_174505,583,,,,,,,,,,,,,
20221215_174505,645,,,,,,,,,,,,,
20221215_174505,566,,,,,,,,,,,,,
20221215_174505,579,,,,,,,,,,,,,
20221215_174505,512,,,,,,,,,,,,,
20221215_174505,545,,,,,,,,,,,,,
20221215_174505,562,,,,,,,,,,,,,
20221215_174505,614,,,,,,,,,,,,,
20221215_174505,543,,,,,,,,,,,,,
20221215_174505,516,,,,,,,,,,,,,
20221215_174506,561,,,,,,,,,,,,,
20221215_174506,613,,,,,,,,,,,,,
20221215_174506,558,,,,,,,,,,,,,
20221215_174506,572,,,,,,,,,,,,,
20221215_174506,516,,,,,,,,,,,,,
20221215_174506,503,,,,,,,,,,,,,
20221215_174506,552,,,,,,,,,,,,,
20221215_174506,444,,,,,,,,,,,,,
20221215_174506,553,,,,,,,,,,,,,
20221215_174506,488,,,,,,,,,,,,,
20221215_174506,641,,,,,,,,,,,,,
20221215_174506,520,,,,,,,,,,,,,
20221215_174506,531,,,,,,,,,,,,,
20221215_174506,584,,,,,,,,,,,,,
20221215_174506,571,,,,,,,,,,,,,
20221215_174506,518,,,,,,,,,,,,,
20221215_174506,542,,,,,,,,,,,,,
20221215_174506,612,,,,,,,,,,,,,
20221215_174507,510,,,,,,,,,,,,,
20221215_174507,470,,,,,,,,,,,,,
20221215_174507,595,,,,,,,,,,,,,
20221215_174507,599,,,,,,,,,,,,,
20221215_174507,522,,,,,,,,,,,,,
20221215_174507,497,,,,,,,,,,,,,
20221215_174507,551,,,,,,,,,,,,,
20221215_174507,491,,,,,,,,,,,,,
20221215_174507,494,,,,,,,,,,,,,
20221215_174507,567,,,,,,,,,,,,,
20221215_174507,540,,,,,,,,,,,,,
20221215_174507,522,,,,,,,,,,,,,
20221215_174507,490,,,,,,,,,,,,,
20221215_174507,571,,,,,,,,,,,,,
20221215_174507,583,,,,,,,,,,,,,
20221215_174507,559,,,,,,,,,,,,,
20221215_174507,564,,,,,,,,,,,,,
20221215_174508,605,,,,,,,,,,,,,
20221215_174508,559,,,,,,,,,,,,,
20221215_174508,559,,,,,,,,,,,,,
20221215_174508,513,,,,,,,,,,,,,
20221215_174508,547,,,,,,,,,,,,,
20221215_174508,491,,,,,,,,,,,,,
20221215_174508,510,,,,,,,,,,,,,
20221215_174508,536,,,,,,,,,,,,,
20221215_174508,563,,,,,,,,,,,,,
20221215_174508,582,,,,,,,,,,,,,
20221215_174508,557,,,,,,,,,,,,,
20221215_174508,543,,,,,,,,,,,,,
20221215_174508,473,,,,,,,,,,,,,
20221215_174508,517,,,,,,,,,,,,,
20221215_174508,535,,,,,,,,,,,,,
20221215_174508,531,,,,,,,,,,,,,
20221215_174508,547,,,,,,,,,,,,,
20221215_174508,522,,,,,,,,,,,,,
20221215_174509,576,,,,,,,,,,,,,
20221215_174509,478,,,,,,,,,,,,,
20221215_174509,510,,,,,,,,,,,,,
20221215_174509,576,,,,,,,,,,,,,
20221215_174509,546,,,,,,,,,,,,,
20221215_174509,577,,,,,,,,,,,,,
20221215_174509,497,,,,,,,,,,,,,
20221215_174509,544,,,,,,,,,,,,,
20221215_174509,616,,,,,,,,,,,,,
20221215_174509,550,,,,,,,,,,,,,
20221215_174509,537,,,,,,,,,,,,,
20221215_174509,557,,,,,,,,,,,,,
20221215_174509,596,,,,,,,,,,,,,
20221215_174509,588,,,,,,,,,,,,,
20221215_174509,552,,,,,,,,,,,,,
20221215_174509,532,,,,,,,,,,,,,
20221215_174509,499,,,,,,,,,,,,,
20221215_174509,616,,,,,,,,,,,,,
20221215_174510,525,,,,,,,,,,,,,
20221215_174510,561,,,,,,,,,,,,,
20221215_174510,569,,,,,,,,,,,,,
20221215_174510,567,,,,,,,,,,,,,
20221215_174510,593,,,,,,,,,,,,,
20221215_174510,549,,,,,,,,,,,,,
20221215_174510,578,,,,,,,,,,,,,
20221215_174510,520,,,,,,,,,,,,,
20221215_174510,506,,,,,,,,,,,,,
20221215_174510,473,,,,,,,,,,,,,
20221215_174510,582,,,,,,,,,,,,,
20221215_174510,576,,,,,,,,,,,,,
20221215_174510,519,,,,,,,,,,,,,
20221215_174510,524,,,,,,,,,,,,,
20221215_174510,562,,,,,,,,,,,,,
20221215_174510,561,,,,,,,,,,,,,
20221215_174510,600,,,,,,,,,,,,,
20221215_174510,616,,,,,,,,,,,,,
20221215_174511,512,,,,,,,,,,,,,
20221215_174511,570,,,,,,,,,,,,,
20221215_174511,559,,,,,,,,,,,,,
20221215_174511,543,,,,,,,,,,,,,
20221215_174511,515,,,,,,,,,,,,,
20221215_174511,518,,,,,,,,,,,,,
20221215_174511,522,,,,,,,,,,,,,
20221215_174511,579,,,,,,,,,,,,,
20221215_174511,534,,,,,,,,,,,,,
20221215_174511,519,,,,,,,,,,,,,
20221215_174511,524,,,,,,,,,,,,,
20221215_174511,522,,,,,,,,,,,,,
20221215_174511,561,,,,,,,,,,,,,
20221215_174511,468,,,,,,,,,,,,,
20221215_174511,531,,,,,,,,,,,,,
20221215_174511,595,,,,,,,,,,,,,
20221215_174511,472,,,,,,,,,,,,,
20221215_174511,503,,,,,,,,,,,,,
20221215_174512,551,,,,,,,,,,,,,
20221215_174512,577,,,,,,,,,,,,,
20221215_174512,491,,,,,,,,,,,,,
20221215_174512,504,,,,,,,,,,,,,
20221215_174512,561,,,,,,,,,,,,,
20221215_174512,512,,,,,,,,,,,,,
20221215_174512,477,,,,,,,,,,,,,
20221215_174512,526,,,,,,,,,,,,,
20221215_174512,525,,,,,,,,,,,,,
20221215_174512,560,,,,,,,,,,,,,
20221215_174512,511,,,,,,,,,,,,,
20221215_174512,573,,,,,,,,,,,,,
20221215_174512,550,,,,,,,,,,,,,
20221215_174512,541,,,,,,,,,,,,,
20221215_174512,511,,,,,,,,,,,,,
20221215_174512,598,,,,,,,,,,,,,
20221215_174512,535,,,,,,,,,,,,,
20221215_174513,509,,,,,,,,,,,,,
20221215_174513,571,,,,,,,,,,,,,
20221215_174513,556,,,,,,,,,,,,,
20221215_174513,507,,,,,,,,,,,,,
20221215_174513,565,,,,,,,,,,,,,
20221215_174513,515,,,,,,,,,,,,,
20221215_174513,531,,,,,,,,,,,,,
20221215_174513,515,,,,,,,,,,,,,
20221215_174513,557,,,,,,,,,,,,,
20221215_174513,502,,,,,,,,,,,,,
20221215_174513,512,,,,,,,,,,,,,
20221215_174513,530,,,,,,,,,,,,,
